2228 188.92 366.04 208.3 0.0190648958 23.00642 300.4625200000001
2229 188.92 366.2 208.3 0.0190650783 23.006586 300.47897
2230 188.93 366.33 208.3 0.0190652609 23.006754 300.49545
2231 188.93 366.4 208.31 0.0190654416 23.006914 300.5119
2232 188.93 366.4 208.31 0.019065626 23.007078 300.52835
2233 188.94 366.32 208.31 0.0190658104 23.00724 300.54483
2234 188.94 366.16 208.32 0.0190659929 23.007406 300.56131
2235 188.95 365.96 208.32 0.0190661754 23.007568 300.57776
2236 188.95 365.72 208.32 0.0190663598 23.007734 300.59418
2237 188.95 365.48 208.33 0.0190665424 23.007902 300.61066
2238 188.96 365.25 208.33 0.0190667249 23.008057 300.62708
2239 188.96 365.05 208.33 0.0190669093 23.008226 300.64362
2240 188.96 364.88 208.34 0.0190670881 23.008392 300.66003
2241 188.97 364.75 208.34 0.0190672744 23.008551 300.67651
2242 188.97 364.64 208.34 0.0190674607 23.008718 300.69305
2243 188.98 364.57 208.34 0.0190676413 23.008881 300.70947
2244 188.98 364.52 208.35 0.0190678257 23.009043 300.72595
2245 188.98 364.48 208.35 0.0190680027 23.009209 300.7424
2246 188.99 364.45 208.35 0.019068189 23.009375 300.75885
2247 188.99 364.41 208.36 0.0190683715 23.009542 300.7752700000001
2248 189.0 364.35 208.36 0.019068554 23.009701 300.79175
2249 189.0 364.27 208.36 0.0190687347 23.009867 300.80823
2250 189.0 364.15 208.37 0.0190689154 23.010029 300.82468
2251 189.01 364.0 208.37 0.0190690998 23.010193 300.84116
2252 189.01 363.83 208.37 0.0190692842 23.010357 300.8576
2253 189.01 363.64 208.37 0.0190694649 23.010525 300.87408
2254 189.02 363.43 208.38 0.0190696511 23.010685 300.89056
2255 189.02 363.21 208.38 0.0190698337 23.010849 300.90704
2256 189.03 362.97 208.38 0.0190700144 23.011017 300.9234600000001
2257 189.03 362.72 208.39 0.0190701988 23.011181 300.93994
2258 189.03 362.47 208.39 0.0190703776 23.011341 300.95636
2259 189.04 362.21 208.39 0.019070562 23.011507 300.97284
2260 189.04 361.97 208.4 0.0190707445 23.011671 300.98932
2261 189.04 361.75 208.4 0.0190709252 23.011835 301.0058
2262 189.05 361.56 208.4 0.0190711096 23.011995 301.02228
2263 189.05 361.39 208.4 0.0190712884 23.012171 301.03873
2264 189.06 361.25 208.41 0.0190714728 23.012329 301.05518
2265 189.06 361.13 208.41 0.0190716572 23.012489 301.07166
2266 189.06 361.02 208.41 0.019071836 23.012655 301.08813
2267 189.07 360.93 208.42 0.0190720204 23.012821 301.10458
2268 189.07 360.83 208.42 0.0190722011 23.012983 301.12103
2269 189.08 360.72 208.42 0.0190723855 23.013147 301.13751
2270 189.08 360.59 208.42 0.0190725662 23.013311 301.15393
2271 189.08 360.45 208.43 0.0190727469 23.013477 301.17041
2272 189.09 360.27 208.43 0.0190729331 23.013638 301.18689
2273 189.09 360.07 208.43 0.0190731119 23.013805 301.20334
2274 189.09 359.84 208.43 0.0190732926 23.013969 301.21982
2275 189.1 359.6 208.44 0.019073477 23.014133 301.2363
2276 189.1 359.35 208.44 0.0190736596 23.014297 301.25275
2277 189.11 359.1 208.44 0.0190738384 23.014462 301.26923
2278 189.11 358.86 208.45 0.0190740228 23.014624 301.28568
2279 189.11 358.66 208.45 0.0190742016 23.01479 301.30209
2280 189.12 358.48 208.45 0.0190743841 23.014954 301.3186
2281 189.12 358.35 208.45 0.0190745667 23.015116 301.33505
2282 189.13 358.27 208.46 0.0190747492 23.01528 301.3515
2283 189.13 358.22 208.46 0.0190749317 23.015446 301.36798
