Age [ka BP],CO2 [µmol/mol],CH4 [nmol/mol],N2O [nmol/mol],Age [ka BP],Model Date,Obliquity,Eccentricity,Length of Perihelion
19.904,0.00019141999999999998,3.7212e-07,2.0811000000000003e-07,19.904,2946,23.125110999999997,0.0191897657,312.28073
19.905,0.00019141999999999998,3.7212e-07,2.0811000000000003e-07,19.905,2945,23.124943,0.0191896018,312.26428
19.906,0.00019141999999999998,3.7202e-07,2.0811000000000003e-07,19.906,2944,23.124779,0.0191894341,312.2478
19.907,0.00019140999999999999,3.7183e-07,2.0811000000000003e-07,19.907,2943,23.124617,0.0191892702,312.23132000000004
19.908,0.00019140999999999999,3.7156e-07,2.0812000000000001e-07,19.908,2942,23.124443,0.0191891082,312.21484
19.909,0.00019140999999999999,3.7122000000000006e-07,2.0812000000000001e-07,19.909,2941,23.124281,0.0191889443,312.19843
19.91,0.00019140999999999999,3.708e-07,2.0812000000000001e-07,19.91,2940,23.124113,0.0191887785,312.18195
19.911,0.00019140999999999999,3.7033e-07,2.0812000000000001e-07,19.911,2939,23.123951,0.0191886146,312.16553
19.912,0.00019140999999999999,3.6982e-07,2.0812000000000001e-07,19.912,2938,23.123775,0.0191884506,312.14905
19.913,0.00019140999999999999,3.6927e-07,2.0812000000000001e-07,19.913,2937,23.123611,0.019188283,312.1326
19.914,0.00019140999999999999,3.6872000000000004e-07,2.0812000000000001e-07,19.914,2936,23.123453,0.0191881172,312.11615
19.915,0.00019140999999999999,3.6816000000000004e-07,2.0813e-07,19.915,2935,23.123282999999997,0.0191879589,312.0997
19.916,0.00019140999999999999,3.6762e-07,2.0813e-07,19.916,2934,23.123116,0.0191877894,312.08325
19.917,0.00019140999999999999,3.6711000000000006e-07,2.0813e-07,19.917,2933,23.122948,0.0191876255,312.06677
19.918,0.00019140999999999999,3.6664e-07,2.0813e-07,19.918,2932,23.122784,0.0191874597,312.05029
19.919,0.0001914,3.6621e-07,2.0813e-07,19.919,2931,23.12262,0.0191872939,312.03384
19.92,0.0001914,3.6585000000000006e-07,2.0813e-07,19.92,2930,23.122448000000002,0.0191871282,312.01743
19.921,0.0001914,3.6555000000000004e-07,2.0813e-07,19.921,2929,23.122282000000002,0.0191869661,312.00097999999997
19.922,0.0001914,3.6531000000000003e-07,2.0814e-07,19.922,2928,23.122116000000002,0.0191868003,311.9845
19.923,0.0001914,3.6514e-07,2.0814e-07,19.923,2927,23.121952,0.0191866346,311.96802
19.924,0.0001914,3.6504000000000004e-07,2.0814e-07,19.924,2926,23.121783999999998,0.0191864725,311.9516
19.925,0.0001914,3.6502e-07,2.0814e-07,19.925,2925,23.121614,0.0191863049,311.93515
19.926,0.0001914,3.6506e-07,2.0814e-07,19.926,2924,23.121454,0.0191861391,311.91867
19.927,0.0001914,3.6516e-07,2.0814e-07,19.927,2923,23.12129,0.0191859752,311.90222
19.928,0.00019138999999999997,3.6533e-07,2.0814e-07,19.928,2922,23.12112,0.0191858076,311.88574
19.929,0.00019138999999999997,3.6556e-07,2.0815000000000002e-07,19.929,2921,23.120953,0.0191856455,311.86932
19.93,0.00019138999999999997,3.6583e-07,2.0815000000000002e-07,19.93,2920,23.120789000000002,0.019185476,311.85284
19.931,0.00019138999999999997,3.6613e-07,2.0815000000000002e-07,19.931,2919,23.120623000000002,0.019185314,311.83643
19.932,0.00019138999999999997,3.6645e-07,2.0815000000000002e-07,19.932,2918,23.120453,0.019185148200000002,311.81995
19.933,0.00019138999999999997,3.6677e-07,2.0815000000000002e-07,19.933,2917,23.120291,0.0191849805,311.80347
19.934,0.00019138999999999997,3.6707e-07,2.0815000000000002e-07,19.934,2916,23.120123,0.0191848204,311.78705
19.935,0.00019138999999999997,3.6734e-07,2.0816e-07,19.935,2915,23.119961,0.0191846527,311.77057
19.936,0.00019137999999999997,3.6757e-07,2.0816e-07,19.936,2914,23.119789,0.0191844851,311.75412
19.937,0.00019137999999999997,3.6777e-07,2.0816e-07,19.937,2913,23.119626999999998,0.019184323,311.73767000000004
19.938,0.00019137999999999997,3.6794e-07,2.0816e-07,19.938,2912,23.119460999999998,0.0191841554,311.72119
19.939,0.00019137999999999997,3.681e-07,2.0816e-07,19.939,2911,23.119295,0.0191839896,311.70471000000003
19.94,0.00019137999999999997,3.6826e-07,2.0816e-07,19.94,2910,23.119125,0.0191838257,311.68826
19.941,0.00019137999999999997,3.6842e-07,2.0816e-07,19.941,2909,23.118961,0.0191836581,311.67181
19.942,0.00019137999999999997,3.6859e-07,2.0817e-07,19.942,2908,23.118799,0.0191834904,311.65536000000003
19.943,0.00019137,3.6877e-07,2.0817e-07,19.943,2907,23.118629000000002,0.0191833302,311.63892000000004
19.944,0.00019137,3.6896e-07,2.0817e-07,19.944,2906,23.118464000000003,0.0191831663,311.62244
19.945,0.00019137,3.6915e-07,2.0817e-07,19.945,2905,23.118296,0.019183000500000002,311.60602
19.946,0.00019137,3.6933e-07,2.0817e-07,19.946,2904,23.118129999999997,0.019182829199999998,311.58957000000004
19.947,0.00019137,3.6949e-07,2.0817e-07,19.947,2903,23.117962,0.0191826709,311.57312
19.948,0.00019137,3.6963e-07,2.0818000000000003e-07,19.948,2902,23.117794,0.0191824976,311.55664
19.949,0.00019136,3.6975000000000004e-07,2.0818000000000003e-07,19.949,2901,23.11763,0.019182333700000002,311.54016
19.95,0.00019136,3.6986000000000006e-07,2.0818000000000003e-07,19.95,2900,23.117464000000002,0.0191821679,311.52374
19.951,0.00019136,3.6995e-07,2.0818000000000003e-07,19.951,2899,23.1173,0.0191820022,311.50726000000003
19.952,0.00019136,3.7003e-07,2.0818000000000003e-07,19.952,2898,23.11713,0.0191818364,311.49081
19.953,0.00019136,3.7010000000000006e-07,2.0818000000000003e-07,19.953,2897,23.116964000000003,0.0191816725,311.4743
19.954,0.00019136,3.7015e-07,2.0818000000000003e-07,19.954,2896,23.1168,0.0191815048,311.45788999999996
19.955,0.00019135,3.7019e-07,2.0819000000000001e-07,19.955,2895,23.116634,0.0191813372,311.44147000000004
19.956,0.00019135,3.7021e-07,2.0819000000000001e-07,19.956,2894,23.116464999999998,0.0191811714,311.42502
19.957,0.00019135,3.7023000000000005e-07,2.0819000000000001e-07,19.957,2893,23.116301999999997,0.0191810075,311.40857
19.958,0.00019135,3.7026000000000003e-07,2.0819000000000001e-07,19.958,2892,23.116137,0.0191808417,311.39212000000003
19.959,0.00019135,3.7032e-07,2.0819000000000001e-07,19.959,2891,23.115971,0.0191806778,311.37564
19.96,0.00019135,3.7043e-07,2.0819000000000001e-07,19.96,2890,23.115803,0.019180512099999998,311.35919
19.961,0.00019134,3.7060000000000005e-07,2.082e-07,19.961,2889,23.115637,0.019180346299999998,311.34271
19.962,0.00019134,3.7083e-07,2.082e-07,19.962,2888,23.115469,0.0191801786,311.32623
19.963,0.00019134,3.7111000000000005e-07,2.082e-07,19.963,2887,23.115303,0.0191800147,311.30978
19.964,0.00019134,3.7142e-07,2.082e-07,19.964,2886,23.115141,0.0191798434,311.29332999999997
19.965,0.00019134,3.7175000000000003e-07,2.082e-07,19.965,2885,23.114967,0.0191796739,311.27686
19.966,0.00019133,3.7205000000000005e-07,2.082e-07,19.966,2884,23.114803,0.0191795155,311.26044
19.967,0.00019133,3.7232000000000004e-07,2.0821e-07,19.967,2883,23.114637,0.019179346,311.24402000000003
19.968,0.00019133,3.7255000000000004e-07,2.0821e-07,19.968,2882,23.114470999999998,0.0191791784,311.22751
19.969,0.00019133,3.7272000000000007e-07,2.0821e-07,19.969,2881,23.114309,0.0191790145,311.21106000000003
19.97,0.00019133,3.7283e-07,2.0821e-07,19.97,2880,23.114143,0.0191788469,311.19461
19.971,0.00019131999999999998,3.7288000000000004e-07,2.0821e-07,19.971,2879,23.113976,0.0191786829,311.1781
19.972,0.00019131999999999998,3.7288000000000004e-07,2.0821e-07,19.972,2878,23.113808,0.0191785172,311.16168
19.973,0.00019131999999999998,3.7283e-07,2.0821e-07,19.973,2877,23.113644,0.0191783533,311.14526
19.974,0.00019131999999999998,3.7274000000000004e-07,2.0822000000000002e-07,19.974,2876,23.113474,0.0191781856,311.12875
19.975,0.00019131999999999998,3.7263e-07,2.0822000000000002e-07,19.975,2875,23.113310000000002,0.019178018,311.11227
19.976,0.00019130999999999998,3.7253e-07,2.0822000000000002e-07,19.976,2874,23.113144000000002,0.0191778522,311.09583
19.977,0.00019130999999999998,3.7243e-07,2.0822000000000002e-07,19.977,2873,23.112976,0.019177684599999998,311.07941
19.978,0.00019130999999999998,3.7234e-07,2.0822000000000002e-07,19.978,2872,23.112806,0.0191775151,311.06293
19.979,0.00019130999999999998,3.7225e-07,2.0822000000000002e-07,19.979,2871,23.112642,0.0191773511,311.04651
19.98,0.00019130999999999998,3.7214e-07,2.0823e-07,19.98,2870,23.112478,0.0191771835,311.03
19.981,0.00019130000000000001,3.7200000000000005e-07,2.0823e-07,19.981,2869,23.112314,0.0191770159,311.01358
19.982,0.00019130000000000001,3.7182e-07,2.0823e-07,19.982,2868,23.112146,0.0191768501,310.99712999999997
19.983,0.00019130000000000001,3.7161000000000003e-07,2.0823e-07,19.983,2867,23.111982,0.0191766825,310.98065
19.984,0.00019130000000000001,3.7139e-07,2.0823e-07,19.984,2866,23.111816,0.0191765148,310.96417
19.985,0.00019129,3.7117000000000006e-07,2.0823e-07,19.985,2865,23.111649,0.0191763509,310.94775
19.986,0.00019129,3.7098000000000006e-07,2.0824000000000002e-07,19.986,2864,23.111485000000002,0.0191761851,310.9313
19.987,0.00019129,3.7084e-07,2.0824000000000002e-07,19.987,2863,23.111315,0.0191760175,310.91486000000003
19.988,0.00019129,3.7073000000000004e-07,2.0824000000000002e-07,19.988,2862,23.111151,0.0191758499,310.89838
19.989,0.00019128,3.7068000000000003e-07,2.0824000000000002e-07,19.989,2861,23.110981,0.0191756859,310.8819
19.99,0.00019128,3.7066000000000006e-07,2.0824000000000002e-07,19.99,2860,23.110817,0.0191755146,310.86548
19.991,0.00019128,3.7067e-07,2.0824000000000002e-07,19.991,2859,23.110649,0.0191753469,310.849
19.992,0.00019128,3.707e-07,2.0825e-07,19.992,2858,23.110485,0.0191751868,310.83255
19.993,0.00019128,3.7074000000000005e-07,2.0825e-07,19.993,2857,23.110317000000002,0.0191750173,310.8161
19.994,0.00019127,3.7078e-07,2.0825e-07,19.994,2856,23.110151000000002,0.019174844,310.79962
19.995,0.00019127,3.708e-07,2.0825e-07,19.995,2855,23.109987,0.019174682,310.7832
19.996,0.00019127,3.708e-07,2.0825e-07,19.996,2854,23.109821,0.019174516200000002,310.76672
19.997,0.00019127,3.7077000000000003e-07,2.0825e-07,19.997,2853,23.109653,0.019174348600000002,310.75023999999996
19.998,0.00019125999999999998,3.7071e-07,2.0826000000000001e-07,19.998,2852,23.109485999999997,0.0191741809,310.7338
19.999,0.00019125999999999998,3.7060000000000005e-07,2.0826000000000001e-07,19.999,2851,23.109325,0.0191740133,310.71735
20.0,0.00019125999999999998,3.7046e-07,2.0826000000000001e-07,20.0,2850,23.109156,0.019173849399999998,310.70092999999997
20.001,0.00019125999999999998,3.7028e-07,2.0826000000000001e-07,20.001,2849,23.10899,0.0191736799,310.68445
20.002,0.00019125,3.7007000000000003e-07,2.0826000000000001e-07,20.002,2848,23.108826,0.0191735141,310.66797
20.003,0.00019125,3.6984e-07,2.0826000000000001e-07,20.003,2847,23.10866,0.0191733483,310.65152
20.004,0.00019125,3.6959e-07,2.0827000000000002e-07,20.004,2846,23.108492000000002,0.0191731751,310.63507000000004
20.005,0.00019125,3.6934e-07,2.0827000000000002e-07,20.005,2845,23.108322,0.019173013,310.61859
20.006,0.00019124,3.6909e-07,2.0827000000000002e-07,20.006,2844,23.108158,0.0191728454,310.60211
20.007,0.00019124,3.6885e-07,2.0827000000000002e-07,20.007,2843,23.107996,0.019172675900000002,310.58569
20.008,0.00019124,3.6863000000000004e-07,2.0827000000000002e-07,20.008,2842,23.107826,0.019172512,310.56921
20.009,0.00019122999999999997,3.6845e-07,2.0827000000000002e-07,20.009,2841,23.107662,0.0191723406,310.55276000000003
20.01,0.00019122999999999997,3.6829e-07,2.0828e-07,20.01,2840,23.107495999999998,0.0191721711,310.53632000000005
20.011,0.00019122999999999997,3.6818e-07,2.0828e-07,20.011,2839,23.107329999999997,0.0191720109,310.51984
20.012,0.00019122999999999997,3.6812000000000004e-07,2.0828e-07,20.012,2838,23.107160999999998,0.0191718414,310.50345
20.013,0.00019122,3.6811000000000003e-07,2.0828e-07,20.013,2837,23.106991,0.0191716719,310.48697000000004
20.014,0.00019122,3.6815e-07,2.0828e-07,20.014,2836,23.106827,0.019171508,310.47049
20.015,0.00019122,3.6823000000000006e-07,2.0829e-07,20.015,2835,23.106667,0.0191713348,310.45403999999996
20.016,0.00019122,3.6836000000000005e-07,2.0829e-07,20.016,2834,23.106499,0.0191711709,310.43756
20.017,0.00019121,3.6853e-07,2.0829e-07,20.017,2833,23.106329000000002,0.0191710014,310.42114
20.018,0.00019121,3.6873000000000005e-07,2.0829e-07,20.018,2832,23.106167000000003,0.0191708356,310.40466000000004
20.019,0.00019121,3.6895000000000003e-07,2.0829e-07,20.019,2831,23.106003,0.019170669799999998,310.38821
20.02,0.00019121,3.6917e-07,2.0829e-07,20.02,2830,23.105832999999997,0.0191705003,310.37172999999996
20.021,0.00019119999999999999,3.694e-07,2.0830000000000003e-07,20.021,2829,23.105667,0.0191703346,310.35528999999997
20.022,0.00019119999999999999,3.6961000000000004e-07,2.0830000000000003e-07,20.022,2828,23.105503,0.0191701669,310.3389
20.023,0.00019119999999999999,3.6980000000000004e-07,2.0830000000000003e-07,20.023,2827,23.105337,0.0191699956,310.32239
20.024,0.00019119,3.699700000000001e-07,2.0830000000000003e-07,20.024,2826,23.105169,0.0191698298,310.30593999999996
20.025,0.00019119,3.7011e-07,2.0830000000000003e-07,20.025,2825,23.105003,0.0191696603,310.28943
20.026,0.00019119,3.7023000000000005e-07,2.0830000000000003e-07,20.026,2824,23.104837,0.0191694945,310.27301
20.027,0.00019119,3.7033e-07,2.0831000000000002e-07,20.027,2823,23.104671,0.0191693231,310.25656000000004
20.028,0.00019118,3.704e-07,2.0831000000000002e-07,20.028,2822,23.104504000000002,0.019169153600000002,310.24005
20.029,0.00019118,3.7044000000000003e-07,2.0831000000000002e-07,20.029,2821,23.10434,0.019168993500000002,310.22362999999996
20.03,0.00019118,3.7045e-07,2.0831000000000002e-07,20.03,2820,23.104172,0.019168823999999998,310.20721000000003
20.031,0.00019116999999999997,3.7044000000000003e-07,2.0831000000000002e-07,20.031,2819,23.104006,0.0191686563,310.19073
20.032,0.00019116999999999997,3.7041000000000005e-07,2.0831000000000002e-07,20.032,2818,23.103844,0.0191684887,310.17426
20.033,0.00019116999999999997,3.7038e-07,2.0832e-07,20.033,2817,23.103673999999998,0.0191683192,310.15778
20.034,0.00019115999999999998,3.7034e-07,2.0832e-07,20.034,2816,23.10351,0.019168153400000002,310.14136
20.035,0.00019115999999999998,3.7030000000000003e-07,2.0832e-07,20.035,2815,23.103346,0.019167985800000002,310.12491
20.036,0.00019115999999999998,3.7028e-07,2.0832e-07,20.036,2814,23.103176,0.0191678144,310.1084
20.037,0.00019115999999999998,3.7026000000000003e-07,2.0832e-07,20.037,2813,23.10301,0.0191676486,310.09192
20.038,0.00019114999999999998,3.7025e-07,2.0832e-07,20.038,2812,23.102842000000003,0.0191674754,310.07552999999996
20.039,0.00019114999999999998,3.7025e-07,2.0833000000000001e-07,20.039,2811,23.102682,0.019167309599999998,310.05905
20.04,0.00019114999999999998,3.7027e-07,2.0833000000000001e-07,20.04,2810,23.102510000000002,0.019167141999999998,310.0426
20.041,0.00019114,3.7032e-07,2.0833000000000001e-07,20.041,2809,23.102348000000003,0.019166974399999998,310.02612
20.042,0.00019114,3.7038e-07,2.0833000000000001e-07,20.042,2808,23.102182,0.019166801100000002,310.00967
20.043,0.00019114,3.7047000000000006e-07,2.0833000000000001e-07,20.043,2807,23.102014999999998,0.0191666372,309.99326
20.044,0.00019113,3.7058000000000003e-07,2.0834000000000002e-07,20.044,2806,23.101847,0.0191664696,309.97677999999996
20.045,0.00019113,3.707e-07,2.0834000000000002e-07,20.045,2805,23.101685999999997,0.0191663001,309.9603
20.046,0.00019113,3.708e-07,2.0834000000000002e-07,20.046,2804,23.101517,0.0191661343,309.94382
20.047,0.00019112,3.7089e-07,2.0834000000000002e-07,20.047,2803,23.101349,0.0191659667,309.9274
20.048,0.00019112,3.7094e-07,2.0834000000000002e-07,20.048,2802,23.101187,0.0191657972,309.91095
20.049,0.00019112,3.7095e-07,2.0834000000000002e-07,20.049,2801,23.101021,0.0191656277,309.89447
20.05,0.00019112,3.7093000000000005e-07,2.0835e-07,20.05,2800,23.100851000000002,0.0191654619,309.87802
20.051,0.00019111,3.7087000000000004e-07,2.0835e-07,20.051,2799,23.100685000000002,0.0191652905,309.86157000000003
20.052,0.00019111,3.708e-07,2.0835e-07,20.052,2798,23.100523000000003,0.0191651247,309.84515
20.053,0.00019111,3.7072000000000003e-07,2.0835e-07,20.053,2797,23.100357000000002,0.0191649552,309.82864
20.054,0.00019109999999999998,3.7064e-07,2.0835e-07,20.054,2796,23.100187,0.0191647857,309.81219
20.055,0.00019109999999999998,3.7056e-07,2.0835e-07,20.055,2795,23.100023,0.0191646162,309.79568
20.056,0.00019109999999999998,3.7049000000000003e-07,2.0836000000000002e-07,20.056,2794,23.099854999999998,0.0191644505,309.7793
20.057,0.00019109,3.7044000000000003e-07,2.0836000000000002e-07,20.057,2793,23.099693,0.0191642791,309.76282000000003
20.058,0.00019109,3.7039e-07,2.0836000000000002e-07,20.058,2792,23.099522,0.0191641152,309.74634
20.059,0.00019109,3.7037000000000005e-07,2.0836000000000002e-07,20.059,2791,23.099361,0.0191639438,309.72989
20.06,0.00019108,3.7037000000000005e-07,2.0836000000000002e-07,20.06,2790,23.099194,0.0191637781,309.71344
20.061,0.00019108,3.7038e-07,2.0837e-07,20.061,2789,23.099028,0.0191636086,309.69698999999997
20.062,0.00019108,3.7043e-07,2.0837e-07,20.062,2788,23.098858,0.0191634372,309.68054
20.063,0.00019106999999999997,3.7048e-07,2.0837e-07,20.063,2787,23.098694000000002,0.019163273300000002,309.66409
20.064,0.00019106999999999997,3.7055000000000005e-07,2.0837e-07,20.064,2786,23.09853,0.0191631,309.64761
20.065,0.00019106999999999997,3.7060000000000005e-07,2.0837e-07,20.065,2785,23.09836,0.0191629305,309.63116
20.066,0.00019106,3.7063000000000003e-07,2.0837e-07,20.066,2784,23.098192,0.0191627648,309.61469
20.067,0.00019106,3.7061000000000006e-07,2.0838000000000002e-07,20.067,2783,23.098028,0.0191625915,309.59821
20.068,0.00019106,3.7052e-07,2.0838000000000002e-07,20.068,2782,23.097866,0.0191624239,309.58176000000003
20.069,0.00019105,3.7037000000000005e-07,2.0838000000000002e-07,20.069,2781,23.0977,0.01916226,309.56531
20.07,0.00019105,3.7017000000000004e-07,2.0838000000000002e-07,20.07,2780,23.097528,0.0191620868,309.54886
20.071,0.00019105,3.6991000000000006e-07,2.0838000000000002e-07,20.071,2779,23.097368,0.0191619154,309.53235
20.072,0.00019104,3.6961000000000004e-07,2.0838000000000002e-07,20.072,2778,23.097206,0.0191617496,309.51599
20.073,0.00019104,3.6929000000000005e-07,2.0839e-07,20.073,2777,23.097034,0.0191615783,309.49951
20.074,0.00019104,3.6896e-07,2.0839e-07,20.074,2776,23.096869,0.0191614144,309.48306
20.075,0.00019103,3.6863000000000004e-07,2.0839e-07,20.075,2775,23.096706,0.0191612411,309.46657999999996
20.076,0.00019103,3.6830000000000004e-07,2.0839e-07,20.076,2774,23.09654,0.0191610735,309.45013
20.077,0.00019103,3.6799000000000005e-07,2.0839e-07,20.077,2773,23.096369,0.0191609059,309.43365
20.078,0.00019102,3.677e-07,2.084e-07,20.078,2772,23.096203,0.0191607326,309.41718
20.079,0.00019102,3.6743000000000005e-07,2.084e-07,20.079,2771,23.096039,0.0191605669,309.40076
20.08,0.00019102,3.672e-07,2.084e-07,20.08,2770,23.095871,0.019160393600000002,309.38428
20.081,0.00019100999999999998,3.6700000000000004e-07,2.084e-07,20.081,2769,23.095705,0.019160226000000002,309.3678
20.082,0.00019100999999999998,3.6685000000000003e-07,2.084e-07,20.082,2768,23.095541,0.0191600583,309.35135
20.083,0.00019100999999999998,3.6674e-07,2.084e-07,20.083,2767,23.095377,0.019159887,309.33493
20.084,0.00019099999999999998,3.6668000000000005e-07,2.0841e-07,20.084,2766,23.095207000000002,0.0191597175,309.31845
